course,subject,yearRange,semesterGroup,semester,fileUrl,fileName,note
BA(H) HISTORY,SOCIAL FORMATIONS AND CULTURAL PATTERNS OF THE MEDIEVAL WORLD - II,2024,Not Specified,,https://drive.google.com/file/d/189gwL9ir4SbTwOYZQaKmm3fuuEzHkAcU/view?usp=sharing,,Paper Code 2312101202 | Syllabus: https://drive.google.com/file/d/1UoBFnmGd2bKpHtUnlhfWEDu4N4lLkaaf/view?usp=drive_link
BA(H) HISTORY,GENDER IN INDIAN HISTORY UPTO 1500,2025,Not Specified,,https://drive.google.com/file/d/1fbrfSs69jRr1xcBLnTaq728yMnLvrlFX/view?usp=sharing,,Paper Code 2313100010 | Syllabus: https://drive.google.com/file/d/1DWIna3uoruutRUnrM2SJXjRm_HRNhDD9/view?usp=drive_link
BA(H) HISTORY,HISTORY OF INDIA - II (FROM 300 BCE TO 750 CE),2025,Not Specified,,https://drive.google.com/file/d/1vWskpCOwS6FgIWD4AQp33EyTVcHg4g2A/view?usp=sharing,,Paper Code 2312101201 | Syllabus: https://drive.google.com/file/d/10zj9XrOLmjzl0wGHLqBB2t0yE4IcndKu/view?usp=drive_link
BA(H) HISTORY,HISTORY OF INDIA – III: 750 – 1200,2025,Not Specified,,https://drive.google.com/file/d/1PJ3gjOcU6KWqr0Iwor1kNS-EUTDHMOQ5/view?usp=sharing,,Paper Code 2312102301 | Syllabus: https://drive.google.com/file/d/1goDYqqQ5HQFCIU_ZvCxWMS0PpO-1K3un/view?usp=drive_link
BA(H) HISTORY,HISTORY OF INDIA – V: C.1500 – 1600,2025,Not Specified,,https://drive.google.com/file/d/1DpkRTWarpG5rEI150rPnpSY2FvC6gaGy/view?usp=sharing,,Paper Code 2312103501 | Syllabus: https://drive.google.com/file/d/1hq-qqJQisMHxlHRlP8htphF7VJBtzaR-/view?usp=drive_link
BA(H) HISTORY,HISTORY OF INDIA – VI: C.1750 – 1857,2025,Not Specified,,https://drive.google.com/file/d/1DB0kovt790f57zkrnm_CAEGb_MhiUOkm/view?usp=sharing,,Paper Code 2312103502 | Syllabus: https://drive.google.com/file/d/1HUBKKif9yPwifXUB3mVE_f6WZ5a6Vkq8/view?usp=drive_link
BA(H) HISTORY,HISTORY OF INDIA I (FROM THE BEGINNING TO FOURTH CENTURY BCE),2025,Not Specified,,https://drive.google.com/file/d/1qUTI0zmDkF__vkTMyrKjEdPUWhmGxSf2/view?usp=drive_link,,Paper Code 2312101101 | Syllabus: https://drive.google.com/file/d/1iJJ5xuhcOvi7j-UVdv8_MgDDb1GpNYxF/view?usp=drive_link
BA(H) HISTORY,HISTORY OF INDIA–IV(C.1200 – 1500),2025,Not Specified,,https://drive.google.com/file/d/1_jKUr4sn5iwzZD13-jR7tkqUTzUJ5TCl/view?usp=sharing,,Paper Code 2312102401 | Syllabus: https://drive.google.com/file/d/19cZ4xFQfDNJoJwMoNV9wmS7Nfm51iOhB/view?usp=drive_link
BA(H) HISTORY,HISTORY OF MODERN EUROPE-I,2025,Not Specified,,https://drive.google.com/file/d/1LpoFaaNNUcIbt-vK9VxwPfq3FwqaV5QY/view?usp=sharing,,Paper Code 2312103503 | Syllabus: https://drive.google.com/file/d/1aIQI5kau8HiV8-YXF2uXb46_lHwxIbcV/view?usp=drive_link
BA(H) HISTORY,HISTORY OF MODERN JAPAN(C.1868-1950S),2025,Not Specified,,https://drive.google.com/file/d/1yF1ouxxo-npsDyHf7KdnhJxBF5StfsLC/view?usp=sharing,,Paper Code 2312102403 | Syllabus: https://drive.google.com/file/d/1vdE_A4jgef8RQRkDYsYmUjiD14p-NsrQ/view?usp=drive_link
BA(H) HISTORY,HISTORY OF THE USA: INDEPENDENCE TO CIVIL WAR,2025,Not Specified,,https://drive.google.com/file/d/1fuvSirMEv4Pkad_NjJirbtsPSmkeJTvE/view?usp=drive_link,,Paper Code 2312101103 | Syllabus: https://drive.google.com/file/d/1mjOk9lmZomMCoB5t9xhshspwB2bM3xgJ/view?usp=drive_link
BA(H) HISTORY,HISTORY OF THE USA: RECONSTRUCTION TO NEW AGE POLITICS,2025,Not Specified,,https://drive.google.com/file/d/13RpKpRcU_BmzkW3Q7BL_l3DU2wY0k8ZC/view?usp=drive_link,,Paper Code 2312101203 | Syllabus: https://drive.google.com/file/d/1ZB14U7fslJZ_ZL3T5MI9lu7OVJERy0NN/view?usp=drive_link
BA(H) HISTORY,RISE OF THE MODERN WEST – I,2025,Not Specified,,https://drive.google.com/file/d/1Ghxx4UbygiEUptMe6FSSP-pbEDvVDFZF/view?usp=sharing,,Paper Code 2312102302 | Syllabus: https://drive.google.com/file/d/1JeBjNRCzXHJDyuJxVd5B2NNuK53k7aD9/view?usp=drive_link
BA(H) HISTORY,RISE OF THE MODERN WEST – II,2025,Not Specified,,https://drive.google.com/file/d/1D3pPp19RQDZY3aqXhQDgMH2WWsTBTAXe/view?usp=sharing,,Paper Code 2312102402 | Syllabus: https://drive.google.com/file/d/1saIFsvo1ZSKf62YoissCTQDc3a7wBhis/view?usp=drive_link
BA(H) HISTORY,SOCIAL FORMATIONS AND CULTURAL PATTERNS OF THE ANCIENT WORLD-I,2025,Not Specified,,https://drive.google.com/file/d/1AdFQEhr_iqWZJ2vu5k5uI9XN9izNyk30/view?usp=drive_link,,Paper Code 2312101102 | Syllabus: https://drive.google.com/file/d/1hJFbbxcZqNNqxgUEzTDnqAuis-YmSRE1/view?usp=drive_link
BA(H) HISTORY,SOCIAL FORMATIONS AND CULTURAL PATTERNS OF THE MEDIEVAL WORLD - II,2025,Not Specified,,https://drive.google.com/file/d/1Z_K3JstOKKyZB9_Ju_z0Ip2qr-65dQ4S/view?usp=sharing,,Paper Code 2312101202 | Syllabus: https://drive.google.com/file/d/1UoBFnmGd2bKpHtUnlhfWEDu4N4lLkaaf/view?usp=drive_link
BA(H) PHILOSOPHY,APPLIED ETHICS,2023,Not Specified,,https://drive.google.com/file/d/1uPzwuwCo83qhh4DudS3pfLqSwxMCI8Sn/view?usp=drive_link,,Paper Code 2102102303 | Syllabus: https://drive.google.com/file/d/15Mk_OfHM-KONjYQxIdnPaFjoH6yI0-ao/view?usp=drive_link
BA(H) PHILOSOPHY,ETHICS,2023,Not Specified,,https://drive.google.com/file/d/1C3EP9B4l7wLAoP2UExZzjMHIZh8rPkiE/view?usp=drive_link,,Paper Code 2102101203 | Syllabus: https://drive.google.com/file/d/1J3LgBuuQ3M5cFTO1rbOy3X7BpjzC2kGW/view?usp=drive_link
BA(H) PHILOSOPHY,GREEK PHILOSOPHY,2023,Not Specified,,https://drive.google.com/file/d/1kgZ1PJ5MJUWzMtcZojHigMsYRylrM__t/view?usp=drive_link,,Paper Code 2102101202 | Syllabus: https://drive.google.com/file/d/1lf0QUwWygjk8fHiF9KxpRXu1YIi2mZR6/view?usp=drive_link
BA(H) PHILOSOPHY,INDIAN PHILOSOPHY,2023,Not Specified,,https://drive.google.com/file/d/1Z18ACms9CK-ucvG0cF4mneWmkLV5m7HA/view?usp=drive_link,,Paper Code 2102101103 | Syllabus: https://drive.google.com/file/d/1CUUhG3X5G55_fbp4FL_eWMjBCN77Q1fO/view?usp=drive_link
BA(H) PHILOSOPHY,INTRODUCTION TO PHILOSOPHY,2023,Not Specified,,https://drive.google.com/file/d/1JHuDhX5Xnk_SYXNX1ars7wBNcnJsS8g0/view?usp=drive_link,,Paper Code 2102101101 | Syllabus: https://drive.google.com/file/d/1SiT37-mk-2StvOW2Ir0wJcItGUSdM6Lt/view?usp=drive_link
BA(H) PHILOSOPHY,LOGIC,2023,Not Specified,,https://drive.google.com/file/d/1-UdyzBO5a_oOFOzerFHahpN_3vjiGZ5p/view?usp=drive_link,,Paper Code 2102101102 | Syllabus: https://drive.google.com/file/d/1-JQJVwuEMF8wZdOHRZiDINMdepUhx1Q4/view?usp=drive_link
BA(H) PHILOSOPHY,PUNJABI BHASHA ATE ANUVAD,2023,Not Specified,,https://drive.google.com/file/d/1KSG-Dl-Dy5F96h2zU2GKGBk8Licqb6Sl/view?usp=drive_link,,Paper Code 2121002003 | Syllabus: https://drive.google.com/file/d/1oW-yukjvuy7J6XCgraeLpHwJshgt3DIY/view?usp=drive_link
BA(H) PHILOSOPHY,SOCIAL AND POLITICAL PHILOSOPHY,2023,Not Specified,,https://drive.google.com/file/d/1l_JDmh4CtBuwDnXBtGlcPxI6NG28TvwH/view?usp=drive_link,,Paper Code 2102102301 | Syllabus: https://drive.google.com/file/d/1kAbA-u6EY9itzP2ugjywvEr3ZLhcIte2/view?usp=drive_link
BA(H) PHILOSOPHY,ETHICS,2024,Not Specified,,https://drive.google.com/file/d/1fjPWLXH-Z9YfIlizsk7k5RdkvRMGPDnr/view?usp=sharing,,Paper Code 2102101203 | Syllabus: https://drive.google.com/file/d/1J3LgBuuQ3M5cFTO1rbOy3X7BpjzC2kGW/view?usp=drive_link
BA(H) PHILOSOPHY,FUNDAMENTALS OF PHILOSOPHY,2024,Not Specified,,https://drive.google.com/file/d/1SWm-oUraqSIEZVvQkfDrU6uJq1RHEIEj/view?usp=sharing,,Paper Code 2102101201 | Syllabus: https://drive.google.com/file/d/1iaclkrCL-6MsiVJSDYVHxXnkG7naVOen/view?usp=drive_link
BA(H) PHILOSOPHY,GREEK PHILOSOPHY,2024,Not Specified,,https://drive.google.com/file/d/1DDaro1hm0LEpAThKsGo3YZ2aWJU2dWPQ/view?usp=drive_link,,Paper Code 2102101202 | Syllabus: https://drive.google.com/file/d/1lf0QUwWygjk8fHiF9KxpRXu1YIi2mZR6/view?usp=drive_link
BA(H) PHILOSOPHY,TEXTUAL STUDY OF INDIAN PHILOSOPHY,2024,Not Specified,,https://drive.google.com/file/d/1T03EDg9BWlB2Wuf4L2T3RqzkeQZ0sXS1/view?usp=drive_link,,Paper Code 2102102401 | Syllabus: https://drive.google.com/file/d/1qbmvviO9Vdze_2UgyUhLNAh6WuzY6kwp/view?usp=drive_link
BA(H) PHILOSOPHY,TEXTUAL STUDY OF WESTERN PHILOSOPHY,2024,Not Specified,,https://drive.google.com/file/d/124iSzJIkbgdojyKGtfAI6Tf5cJwgOZ8m/view?usp=drive_link,,Paper Code 2102102402 | Syllabus: https://drive.google.com/file/d/1dFaUTLtgT-qY05Yo6x1LLdR3JGTnsZRK/view?usp=drive_link
BA(H) PHILOSOPHY,TRUTH FUNCTIONAL LOGIC,2024,Not Specified,,https://drive.google.com/file/d/15SeLx18visWk66eQgmnfA7tOMP6fT2Ow/view?usp=drive_link,,Paper Code 2102102403 | Syllabus: https://drive.google.com/file/d/1EyZIMyOuiHkAgFfM820kktzprEoEw9fx/view?usp=drive_link
BA(H) PHILOSOPHY,ANALYTICAL PHILOSOPHY,2025,Not Specified,,https://drive.google.com/file/d/1n8nDRNDhCvNaGUeCobzzsLcKJskGAcQR/view?usp=sharing,,Paper Code 2102103501 | Syllabus: https://drive.google.com/file/d/1hiuE8TK6jzygywmtv5Z-VFmK3_TeOo6s/view?usp=drive_link
BA(H) PHILOSOPHY,APPLIED ETHICS,2025,Not Specified,,https://drive.google.com/file/d/19X6sDDiv-nigQITjuGIt7bvf37HrW9nr/view?usp=sharing,,Paper Code 2102102303 | Syllabus: https://drive.google.com/file/d/15Mk_OfHM-KONjYQxIdnPaFjoH6yI0-ao/view?usp=drive_link
BA(H) PHILOSOPHY,APPROACHES TO INDIAN PHILOSOPHY,2025,Not Specified,,https://drive.google.com/file/d/1Bm_0NqIFTJ5RvJU4_bD_ZAwYUraIDuAi/view?usp=sharing,,Paper Code 2102103503 | Syllabus: https://drive.google.com/file/d/1GL277Z4hI-A6BVMnmnpChg9VCTUY4xH_/view?usp=drive_link
BA(H) PHILOSOPHY,CONTINENTAL PHILOSOPHY,2025,Not Specified,,https://drive.google.com/file/d/1PSDk8JHwPGgY00qPN5XVJ3fpPegcUl82/view?usp=sharing,,Paper Code 2102103502 | Syllabus: https://drive.google.com/file/d/1DHofbWglLV_lan5bbT3D19LsqawZtAul/view?usp=drive_link
BA(H) PHILOSOPHY,EPISTEMOLOGY,2025,Not Specified,,https://drive.google.com/file/d/1KbU4hUtb53jEyn3mAyK9Vs00GZFapt39/view?usp=sharing,,Paper Code 2102103603 | Syllabus: https://drive.google.com/file/d/1TuctzrGpV8T8698ylAHW4Zp_WwEfpEIl/view?usp=drive_link
BA(H) PHILOSOPHY,ETHICS,2025,Not Specified,,https://drive.google.com/file/d/1HTLeptyq-TAqOmaMOOdROXR8bDqtcUVG/view?usp=sharing,,Paper Code 2102101203 | Syllabus: https://drive.google.com/file/d/1J3LgBuuQ3M5cFTO1rbOy3X7BpjzC2kGW/view?usp=drive_link
BA(H) PHILOSOPHY,FUNDAMENTALS OF PHILOSOPHY,2025,Not Specified,,https://drive.google.com/file/d/1q3eIku5swz7Q07fpN8pe_54SlntnVaVB/view?usp=sharing,,Paper Code 2102101201 | Syllabus: https://drive.google.com/file/d/1iaclkrCL-6MsiVJSDYVHxXnkG7naVOen/view?usp=drive_link
BA(H) PHILOSOPHY,GREEK PHILOSOPHY,2025,Not Specified,,https://drive.google.com/file/d/1uhwpA9LBRdsD7i4HrL1YNnPm6MZ1Oo-B/view?usp=sharing,,Paper Code 2102101202 | Syllabus: https://drive.google.com/file/d/1lf0QUwWygjk8fHiF9KxpRXu1YIi2mZR6/view?usp=drive_link
BA(H) PHILOSOPHY,INDIAN PHILOSOPHY,2025,Not Specified,,https://drive.google.com/file/d/1RfV-i8yj5s2aaq6SP1nWZwbTTG8zYCfO/view?usp=drive_link,,Paper Code 2102101103 | Syllabus: https://drive.google.com/file/d/1CUUhG3X5G55_fbp4FL_eWMjBCN77Q1fO/view?usp=drive_link
BA(H) PHILOSOPHY,INDIAN THEORIES ON CONSCIOUSNESS,2025,Not Specified,,https://drive.google.com/file/d/17UsXJAfuQ5LfukQyDaC05xNxmfhMc_EK/view?usp=sharing,,Paper Code 2103100011 | Syllabus: https://drive.google.com/file/d/1H3qw54dpNm_KNUEYRg6LYEFw-ldrjgzG/view?usp=drive_link
BA(H) PHILOSOPHY,INTRODUCTION TO PHILOSOPHY,2025,Not Specified,,https://drive.google.com/file/d/1VwrxONtoDDRDmKTf7ybYDHa4FZ3lvLp6/view?usp=drive_link,,Paper Code 2102101101 | Syllabus: https://drive.google.com/file/d/1SiT37-mk-2StvOW2Ir0wJcItGUSdM6Lt/view?usp=drive_link
BA(H) PHILOSOPHY,LOGIC,2025,Not Specified,,https://drive.google.com/file/d/1Yslvq1Ft42RX-1_paQ0H50uDRELo44eY/view?usp=drive_link,,Paper Code 2102101102 | Syllabus: https://drive.google.com/file/d/1-JQJVwuEMF8wZdOHRZiDINMdepUhx1Q4/view?usp=drive_link
BA(H) PHILOSOPHY,MEDICAL ETHICS FROM PRINCIPLES TO PRACTICE,2025,Not Specified,,https://drive.google.com/file/d/1nLmiPCgxU0kQMK1W-u-UlIRUBgrd1KQa/view?usp=sharing,,Paper Code 2103103009 | Syllabus: https://drive.google.com/file/d/1PYeFoxUBYNUd5CD_jaYj_KoapFYZZdIx/view?usp=drive_link
BA(H) PHILOSOPHY,PHILOSOPHY OF LANGUAGE,2025,Not Specified,,https://drive.google.com/file/d/1S7fyBeLAl3eqYnGrPDqBBVcoD4n8Eo6n/view?usp=sharing,,Paper Code 2102103602 | Syllabus: https://drive.google.com/file/d/1F71zL_diz5I2Lu4OUsrLWuPR8I2GAyri/view?usp=drive_link
BA(H) PHILOSOPHY,PHILOSOPHY OF RELIGION,2025,Not Specified,,https://drive.google.com/file/d/1KIDnwrgJE7mYbmlEVoWALkQHu8DsQ5_v/view?usp=sharing,,Paper Code 2102103601 | Syllabus: https://drive.google.com/file/d/1UakwwW11EA4EAKFLYEp1kf--usaQZbby/view?usp=drive_link
BA(H) PHILOSOPHY,SOCIAL AND POLITICAL PHILOSOPHY,2025,Not Specified,,https://drive.google.com/file/d/1luF5IMZuPRQw6zj6k2JVD70DipLIe-5h/view?usp=sharing,,Paper Code 2102102301 | Syllabus: https://drive.google.com/file/d/18RX49EKpYCx_HSm32210Nozeuf61GzuX/view?usp=drive_link
BA(H) PHILOSOPHY,TEXTUAL STUDY OF INDIAN PHILOSOPHY,2025,Not Specified,,https://drive.google.com/file/d/1ENYdQcYP8pxi4jysfqMT6LlH5ba8Ac9c/view?usp=sharing,,Paper Code 2102102401 | Syllabus: https://drive.google.com/file/d/1Fy7AaATiymh12Lx5rHGsil9bcFnLJMP8/view?usp=drive_link
BA(H) PHILOSOPHY,TRUTH FUNCTIONAL LOGIC,2025,Not Specified,,https://drive.google.com/file/d/12s_uiJhvH15Fd7PtT1kyjNizm7PbeUbE/view?usp=sharing,,Paper Code 2102102403 | Syllabus: https://drive.google.com/file/d/1IEJhSreY2Ozzvo0wEJ4oFAh0Lva7yR4C/view?usp=drive_link
BA(H) PHILOSOPHY,WESTERN PHILOSOPHY: DESCARTES TO KANT,2025,Not Specified,,https://drive.google.com/file/d/1oq2d939GEa70Nph51ue-RnqF_f-jv-gs/view?usp=sharing,,Paper Code 2102102302 | Syllabus: https://drive.google.com/file/d/1bIwXKlgYN7p8TBdd5m096klddSW1rRsw/view?usp=drive_link
BA(H) POLITICAL SCIENCE,ANCIENT AND MEDIEVAL INDIAN POLITICAL THOUGHT,2023,Not Specified,,https://drive.google.com/file/d/1cnD_wcXQsY38rJbcre7qk1gL-yn4FRby/view?usp=drive_link,,Paper Code 2322102301 | Syllabus: https://drive.google.com/file/d/1N2JcqtDFvQi2c3Wzd9Uf0gVwhf1ZAkuR/view?usp=drive_link
BA(H) POLITICAL SCIENCE,COLONIALISM AND NATIONALISM IN INDIA,2023,Not Specified,,https://drive.google.com/file/d/1JUDwUaYRInilS1Qf5Xe_eqLiCsXKm9QY/view?usp=drive_link,,Paper Code 2322101103 | Syllabus: https://drive.google.com/file/d/17Cd9FIVG1zVjev4iPyT9zlsgltu4QzHH/view?usp=drive_link
BA(H) POLITICAL SCIENCE,CONSTITUTIONAL GOVERNMENT AND DEMOCRACY IN INDIA,2023,Not Specified,,https://drive.google.com/file/d/1YoEBmhs59_G_EJsoaLoJC7azFl6kWWPt/view?usp=drive_link,,Paper Code 2322102303 | Syllabus: https://drive.google.com/file/d/1k8x6PBeamJso0FdY0SeHj4myHws7mZY-/view?usp=drive_link
BA(H) POLITICAL SCIENCE,IDEAS AND INSTITUTIONS IN INDIAN POLITICAL THOUGHT,2023,Not Specified,,https://drive.google.com/file/d/1OBMiUyK2kMwe177r9iSZ65D1geaN-xJi/view?usp=drive_link,,Paper Code 2322101102 | Syllabus: https://drive.google.com/file/d/1h4IH_sCRuGLARSIa8Z22I8VuuQeBhv-m/view?usp=drive_link
BA(H) POLITICAL SCIENCE,INDIAN CONSTITUTION: KEY DEBATES,2023,Not Specified,,https://drive.google.com/file/d/1kwZdzonoPE3mMyxqsuh_twr7HN7kRmsl/view?usp=drive_link,,Paper Code 2323102002 | Syllabus: https://drive.google.com/file/d/1n9ozwklixTWH9cCbEYrIKuOFs9H_rla6/view?usp=drive_link
BA(H) POLITICAL SCIENCE,JOURNALISTIC WRITING IN MANIPURI,2023,Not Specified,,https://drive.google.com/file/d/107RwCE3Cdv3Fz-WWvc0JQiXRlIgJFQeZ/view?usp=drive_link,,Paper Code 2081002010 | Syllabus: https://drive.google.com/file/d/1d4efORiLoaJYnBiLsZjA_xHZTWK3MDhZ/view?usp=drive_link
BA(H) POLITICAL SCIENCE,METHODS AND APPROACHES IN COMPARATIVE POLITICAL ANALYSIS,2023,Not Specified,,https://drive.google.com/file/d/1IZwPZs5C5aYVOrq73oNVk7xMiOdAAP6L/view?usp=drive_link,,Paper Code 2322101202 | Syllabus: https://drive.google.com/file/d/1enWpF10gvwGPEI65ZWyRh1qeHzlX5JIf/view?usp=drive_link
BA(H) POLITICAL SCIENCE,POLITICAL THEORY: CONCEPTS AND DEBATES,2023,Not Specified,,https://drive.google.com/file/d/1uUGywX0bl80QDx2hSfe1Q0dQt-CExKTE/view?usp=drive_link,,Paper Code 2322102302 | Syllabus: https://drive.google.com/file/d/17dndmRfYZNmS_t1JgMhkBQcSxix8e9XY/view?usp=drive_link
BA(H) POLITICAL SCIENCE,CONCEPTS IN COMPARATIVE POLITICAL ANALYSIS,2024,Not Specified,,https://drive.google.com/file/d/1WezLslD9LR5inAextRg-6EiJUQu1wVTu/view?usp=drive_link,,Paper Code 2322102402 | Syllabus: https://drive.google.com/file/d/1_D3piTcZRdeW_DULgJRv9tMTKNDVl341/view?usp=drive_link
BA(H) POLITICAL SCIENCE,METHODS AND APPROACHES IN COMPARATIVE POLITICAL ANALYSIS,2024,Not Specified,,https://drive.google.com/file/d/1MHq_y3ghdS8qQ62E_SS9BCpg4DBuTQ4F/view?usp=sharing,,Paper Code 2322101202 | Syllabus: https://drive.google.com/file/d/1enWpF10gvwGPEI65ZWyRh1qeHzlX5JIf/view?usp=drive_link
BA(H) POLITICAL SCIENCE,"PERSPECTIVES ON PUBLIC
 ADMINISTRATION",2024,Not Specified,,https://drive.google.com/file/d/11BFzygqlThBnQNbmjsnsxoALYaRlhcAI/view?usp=sharing,,Paper Code 2322101201 | Syllabus: https://drive.google.com/file/d/1FGjCopzlOb61KmqP5lILS5-p0m3zEY7o/view?usp=drive_link
BA(H) POLITICAL SCIENCE,PUBLIC ADMINISTRATION IN INDIA,2024,Not Specified,,https://drive.google.com/file/d/1zmpJasbmnSO1v4HP3v-hCaB-Jv3V2n2r/view?usp=drive_link,,Paper Code 2322102401 | Syllabus: https://drive.google.com/file/d/125T3CgKP-faVu7z0NC3S5bbyhVXXIkl9/view?usp=drive_link
BA(H) POLITICAL SCIENCE,ANCIENT AND MEDIEVAL INDIAN POLITICAL THOUGHT,2025,Not Specified,,https://drive.google.com/file/d/1lLVDWTP7w52SgZc9FQ6f4AIw9ebrbDwv/view?usp=sharing,,Paper Code 2322102301 | Syllabus: https://drive.google.com/file/d/1C75s6plMpqhGUjMhpnydl9zvlQG9Jb7f/view?usp=sharing
BA(H) POLITICAL SCIENCE,COLONIALISM AND NATIONALISM IN INDIA,2025,Not Specified,,https://drive.google.com/file/d/1wXyoaij5kc1Dgq93Naeg0KBSA4uMKh-G/view?usp=drive_link,,Paper Code 2322101103 | Syllabus: https://drive.google.com/file/d/17Cd9FIVG1zVjev4iPyT9zlsgltu4QzHH/view?usp=drive_link
BA(H) POLITICAL SCIENCE,CONCEPTS IN COMPARATIVE POLITICAL ANALYSIS,2025,Not Specified,,https://drive.google.com/file/d/16nX0Zvujmo0XPoGXcQjAxV8VUGV_Kxcz/view?usp=sharing,,Paper Code 2322102402 | Syllabus: https://drive.google.com/file/d/1_D3piTcZRdeW_DULgJRv9tMTKNDVl341/view?usp=drive_link
BA(H) POLITICAL SCIENCE,CONSTITUTIONAL GOVERNMENT AND DEMOCRACY IN INDIA,2025,Not Specified,,https://drive.google.com/file/d/1h53HQQ3dw6F5z0f7qtVW6KZ6iBJz7DS_/view?usp=sharing,,Paper Code 2322102303 | Syllabus: https://drive.google.com/file/d/1k8x6PBeamJso0FdY0SeHj4myHws7mZY-/view?usp=drive_link
BA(H) POLITICAL SCIENCE,IDEAS AND INSTITUTIONS IN INDIAN POLITICAL THOUGHT,2025,Not Specified,,https://drive.google.com/file/d/1F1I2lp94M2_SV22B-2VMUJKHLlnJztkY/view?usp=drive_link,,Paper Code 2322101102 | Syllabus: https://drive.google.com/file/d/1h4IH_sCRuGLARSIa8Z22I8VuuQeBhv-m/view?usp=drive_link
BA(H) POLITICAL SCIENCE,"INTRODUCTION TO INTERNATIONAL RELATIONS: THEORIES, CONCEPTS AND DEBATES",2025,Not Specified,,https://drive.google.com/file/d/1psEKQrp0X76b4lav7yi6QLMaM4TCc_pj/view?usp=sharing,,Paper Code 2322101203 | Syllabus: https://drive.google.com/file/d/1IY7hVGQuMYcbzeOo-ekMboePmHIZ4TZP/view?usp=drive_link
BA(H) POLITICAL SCIENCE,METHODS AND APPROACHES IN COMPARATIVE POLITICAL ANALYSIS,2025,Not Specified,,https://drive.google.com/file/d/1to51d6Q_8-Tawxla4LFmK43XBfRPPvvu/view?usp=sharing,,Paper Code 2322101202 | Syllabus: https://drive.google.com/file/d/1enWpF10gvwGPEI65ZWyRh1qeHzlX5JIf/view?usp=drive_link
BA(H) POLITICAL SCIENCE,MODERN INDIAN POLITICAL THOUGHT,2025,Not Specified,,https://drive.google.com/file/d/1x81fxrBYVxZUYyPel5W0f7CdWy-1TZ6E/view?usp=sharing,,Paper Code 2322103502 | Syllabus: https://drive.google.com/file/d/17uNBCPtDf-74KEuLlSIvoZMPTuvMnFEQ/view?usp=drive_link
BA(H) POLITICAL SCIENCE,PERSPECTIVES ON PUBLIC ADMINISTRATION,2025,Not Specified,,https://drive.google.com/file/d/1TAvbPf2YoVwUje86Bugt_h5NbwpFW9jE/view?usp=sharing,,Paper Code 2322101201 | Syllabus: https://drive.google.com/file/d/1FGjCopzlOb61KmqP5lILS5-p0m3zEY7o/view?usp=drive_link
BA(H) POLITICAL SCIENCE,POLITICAL PROCESS IN INDIA,2025,Not Specified,,https://drive.google.com/file/d/1yA0bAz-uHN5LEB59Mv7i7ONw9h6M-oYV/view?usp=sharing,,Paper Code 2322103503 | Syllabus: https://drive.google.com/file/d/1SSBRU83fTtmcrxoiQi6Dw0Mk1ET2LiS4/view?usp=drive_link
BA(H) POLITICAL SCIENCE,POLITICAL THEORY: CONCEPTS AND DEBATES,2025,Not Specified,,https://drive.google.com/file/d/1NHD8yKn7ae6XfYz1J2zs21jiK5Rf__SF/view?usp=sharing,,Paper Code 2322102302 | Syllabus: https://drive.google.com/file/d/17dndmRfYZNmS_t1JgMhkBQcSxix8e9XY/view?usp=drive_link
BA(H) POLITICAL SCIENCE,PUBLIC ADMINISTRATION IN INDIA,2025,Not Specified,,https://drive.google.com/file/d/1R8abanxPn6mZYC0oMvLpm3xlij10tCRk/view?usp=sharing,,Paper Code 2322102401 | Syllabus: https://drive.google.com/file/d/125T3CgKP-faVu7z0NC3S5bbyhVXXIkl9/view?usp=drive_link
BA(H) POLITICAL SCIENCE,UNDERSTANDING AMBEDKAR,2025,Not Specified,,https://drive.google.com/file/d/10irWIVgy3QP3Set93PUGkDHX3grfDtX4/view?usp=sharing,,Paper Code 2323100007 | Syllabus: https://drive.google.com/file/d/1YAkFvCgCQfqv-kcy4JwO6wH2HXLZOMg6/view?usp=drive_link
BA(H) POLITICAL SCIENCE,UNDERSTANDING POLITICAL THEORY,2025,Not Specified,,https://drive.google.com/file/d/1nRwfR6RbkWr2y_ifuMeX8lqu3J7YUCKl/view?usp=drive_link,,Paper Code 2322101101 | Syllabus: https://drive.google.com/file/d/1XyjAgSj5Z3sFf0am9-unZSzthMQr25yQ/view?usp=drive_link
BA(H) POLITICAL SCIENCE,WESTERN POLITICAL PHILOSOPHY-I,2025,Not Specified,,https://drive.google.com/file/d/1jTY83fczDHwgAt3_txrQ1idQkJIBmPUb/view?usp=sharing,,Paper Code 2322103501 | Syllabus: https://drive.google.com/file/d/1ICIT6P1nNPs_DJ2Y1ELjaUbyG7Fh8c6g/view?usp=drive_link
BA(H) PSYCHOLOGY,BIO PSYCHOLOGY,2023,Not Specified,,https://drive.google.com/file/d/1mfzsybXzu7qV4ah4hKlN48TQSnt2ePNf/view?usp=drive_link,,Paper Code 2112101103 | Syllabus: https://drive.google.com/file/d/1DKTtgHQWERYntftPyNGZe7ZPgSwRZ87v/view?usp=drive_link
BA(H) PSYCHOLOGY,DEVELOPMENT OF PSYCHOLOGICAL THOUGHT,2023,Not Specified,,https://drive.google.com/file/d/1y2ANiSgI08dYYcojslWK1-DnpSL_YwLQ/view?usp=drive_link,,Paper Code 2112102301 | Syllabus: https://drive.google.com/file/d/1AMjFdYXIOrRKHVHHKhaWsf9TBzIj6a8x/view?usp=drive_link
